segment_id,track_id,group,split,scale_seconds,source_modulation_relative_path,source_modulation_sha256,modulation_tertile_relative_path,modulation_tertile_sha256,model_sha256,windows,valid_windows,masked_windows,low_windows,medium_windows,high_windows,observed_states,median_intensity,status,processed_at,error
focus_jamendo_1597868__180s,focus_jamendo_1597868,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1597868__180s.npz,36425722f8f5547acdf1b6473dbac70027737dc6a8a54fe25d509005bdba3b9d,features/modulation_tertile/180s/focus/holdout/focus_jamendo_1597868__180s.npz,77cbb99a906aefe38b058fead9b045a708e927ed5778dc02537d2e778aa9fdcb,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,5,83,2,0.08298726639441156,success,2026-08-04,
focus_jamendo_1597868__300s,focus_jamendo_1597868,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1597868__300s.npz,e55a1fb25df6bc65e0c9ef815a7889f833203660ccef208da50032f58c999d7e,features/modulation_tertile/300s/focus/holdout/focus_jamendo_1597868__300s.npz,4b9b0b6f5ab71f80fa4747ead1f925425fbda04a414cc0edc003556fcf1f601c,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,0,6,142,2,0.08625406064220442,success,2026-08-04,
focus_jamendo_1606551__180s,focus_jamendo_1606551,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1606551__180s.npz,f7a384122d1573c867f94f3000f2f2524c20e3ed5929e3a00979a2e402d75efb,features/modulation_tertile/180s/focus/holdout/focus_jamendo_1606551__180s.npz,dc8c6975529a49a03a45cc850918a2a0314b5c7a3c00b9aaf68abdb317cbc402,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,3,4,81,3,0.10108344759919419,success,2026-08-04,
focus_jamendo_1606551__300s,focus_jamendo_1606551,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1606551__300s.npz,686788e9e51d22efb0ac48d240122d021a68588b5d717672d6ebf1b4569fe5b9,features/modulation_tertile/300s/focus/holdout/focus_jamendo_1606551__300s.npz,b70c37257609a72918e24a8ceba3f1b062b155833ace5db91c31c186f23e10a1,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,19,31,98,3,0.06781339237795692,success,2026-08-04,
focus_jamendo_1610713__180s,focus_jamendo_1610713,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1610713__180s.npz,4bbbac29d54599deb49cf3c2d2e7efe19b88f59afaaa526e76b8b3e7ad7da566,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1610713__180s.npz,850c13ecb10677dc6f6b3c279aeae459d3ae314f86d039cec31b3950f99d414a,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,2,38,48,3,0.046899236065655714,success,2026-08-04,
focus_jamendo_1610713__300s,focus_jamendo_1610713,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1610713__300s.npz,8756a61e7a9075b6ff121583a5cc63a42c6615f60a76996acfa849b3b8d614ee,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1610713__300s.npz,f2eb401f761f4f514baf23ad7aa56a003a4bfbc7e5f9028a6bc6ef2d167c281e,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,7,64,77,3,0.0449703925914946,success,2026-08-04,
focus_jamendo_1617037__180s,focus_jamendo_1617037,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1617037__180s.npz,8369a9ccaa49a16964b00566d4d26b0727a3005653570bb44f1e31108de72ad8,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1617037__180s.npz,66e1984a9c1697839a3d8d413cdb0352d838fa68df76ea7e4b31320c9261c10b,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,9,39,40,3,0.0421849282038238,success,2026-08-04,
focus_jamendo_1617037__300s,focus_jamendo_1617037,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1617037__300s.npz,02a3e2de4b26b4928e32a7d3be9c19edf20082fe1b4cee273c50f426c486ea00,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1617037__300s.npz,dee272d113a608420c8d51e2c9a3095eafb7a1dbd1dd9a3315c833eb1677da51,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,54,47,47,3,0.03313728051011822,success,2026-08-04,
focus_jamendo_1619099__180s,focus_jamendo_1619099,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1619099__180s.npz,5c9ea04607cc7c6eee31b82c22c03844ae675922b0d0ab72bf04b76b66087f58,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1619099__180s.npz,53cd38f52c6d3f1944d75ebb6a11a27b4d2462cdbd4e92c3e6e50da8f3f657e4,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,87,87,0,7,19,61,3,0.06512237073366123,success,2026-08-04,
focus_jamendo_1619099__300s,focus_jamendo_1619099,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1619099__300s.npz,5c9ea04607cc7c6eee31b82c22c03844ae675922b0d0ab72bf04b76b66087f58,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1619099__300s.npz,53cd38f52c6d3f1944d75ebb6a11a27b4d2462cdbd4e92c3e6e50da8f3f657e4,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,87,87,0,7,19,61,3,0.06512237073366123,success,2026-08-04,
focus_jamendo_1621763__180s,focus_jamendo_1621763,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1621763__180s.npz,71144df63414b5779c33031b15b9d887af477b61662d7244ea23ec08703953b1,features/modulation_tertile/180s/focus/holdout/focus_jamendo_1621763__180s.npz,1b5b4ce6ccd6298864d96b2fcd13fce8951d0a1ae4a681733545b0efa4eb1e5f,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,13,75,2,0.09333445905667759,success,2026-08-04,
focus_jamendo_1621763__300s,focus_jamendo_1621763,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1621763__300s.npz,888db36ffcab643151286475fa3831791da32ea88172118c556f4148f6fd4114,features/modulation_tertile/300s/focus/holdout/focus_jamendo_1621763__300s.npz,a51fd60ce1e8832944821ae8bd8eeccc1d66844bcb9a96da13801b3b28e65d5b,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,21,17,110,3,0.08123416078888113,success,2026-08-04,
focus_jamendo_1630224__180s,focus_jamendo_1630224,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1630224__180s.npz,e99daf94a98dfce60e6ab5018bddc80e939fbe763f119ed1e567b0794c44cf9a,features/modulation_tertile/180s/focus/validation/focus_jamendo_1630224__180s.npz,b08d20bb988b0821bbe92148886fc2259c85568e8899a73e8463f2db843bd11c,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,17,35,36,3,0.038836025382579464,success,2026-08-04,
focus_jamendo_1630224__300s,focus_jamendo_1630224,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1630224__300s.npz,fcd26a9e2bf75e12a5a4f750cd3f0b60b5c7c07f1b3b01b6dd060159151f6b0a,features/modulation_tertile/300s/focus/validation/focus_jamendo_1630224__300s.npz,8a928b82c91ba848897a529cac4b1d9ddc90f20da8420dc3a08fb12662224ba0,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,118,118,0,20,46,52,3,0.04005169887523152,success,2026-08-04,
focus_jamendo_1632069__180s,focus_jamendo_1632069,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1632069__180s.npz,9423041029788bb211179e5bf8abeb24e475a9f4cff2f1342d75f400cbd71e8e,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1632069__180s.npz,4021c680095b91eba97052d2078426f7308f9dc9829860326056dc6c8fdd3d21,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,25,39,24,3,0.0339365603826991,success,2026-08-04,
focus_jamendo_1632069__300s,focus_jamendo_1632069,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1632069__300s.npz,b0dae3f59f67d7fe792163c47fef6984708aa735ced00d9f9fa6da70f78c08af,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1632069__300s.npz,6628ce7e90cf3c7846fcb22cf0bf9e1dfe3ba95999d515dd445bc7c8671b44d0,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,111,111,0,30,47,34,3,0.03359047967205697,success,2026-08-04,
focus_jamendo_1632088__180s,focus_jamendo_1632088,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1632088__180s.npz,9c44af32e06cbf168c840fafc907ba1726f6220196b578bf9fc94d93388f9b93,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1632088__180s.npz,0d5823022774a08ee87918f138540b315d6768e8f63ecbfd8b91ca85545dd6ee,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,73,73,0,66,4,3,3,0.008508448106567812,success,2026-08-04,
focus_jamendo_1632088__300s,focus_jamendo_1632088,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1632088__300s.npz,9c44af32e06cbf168c840fafc907ba1726f6220196b578bf9fc94d93388f9b93,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1632088__300s.npz,0d5823022774a08ee87918f138540b315d6768e8f63ecbfd8b91ca85545dd6ee,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,73,73,0,66,4,3,3,0.008508448106567812,success,2026-08-04,
focus_jamendo_1633326__180s,focus_jamendo_1633326,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1633326__180s.npz,ec46630065337dab4de601b590e0ed2f8144e7b10ac63554e54649be26a8e650,features/modulation_tertile/180s/focus/validation/focus_jamendo_1633326__180s.npz,b79f4eef6e85c1ec11e60bc06266df84a8d3c63db9988c6c4d6ac32e40e7b746,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,4,15,69,3,0.06379250558347849,success,2026-08-04,
focus_jamendo_1633326__300s,focus_jamendo_1633326,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1633326__300s.npz,78bf96a2a7dd5f81332502b74a32239ce31e35dd0234c9235aaf9e0566414ff9,features/modulation_tertile/300s/focus/validation/focus_jamendo_1633326__300s.npz,c985626c8dd9690b3647c77898de323c198e0cd7681931da293b0789f9280573,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,4,22,122,3,0.06513232994620921,success,2026-08-04,
focus_jamendo_1646629__180s,focus_jamendo_1646629,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1646629__180s.npz,c02b180ea315dbf596ec8715136bcc1041f71e092e326b8e6b3356f648257402,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1646629__180s.npz,6fe40cd7b34880d1a579bc84e82cade4f3213e21dc40f6f285c8a8d901067811,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,14,74,2,0.05873132160922978,success,2026-08-04,
focus_jamendo_1646629__300s,focus_jamendo_1646629,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1646629__300s.npz,815df40817d324d1ec21fbcc01150d382579e7853a3db6e189a1e2cdd9cc67db,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1646629__300s.npz,81d688e5ef3b572273532400cc808fbcd9157721f14f1f0317fa0ac1131d6b22,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,0,17,131,2,0.06260638423145792,success,2026-08-04,
focus_jamendo_1647617__180s,focus_jamendo_1647617,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1647617__180s.npz,90f0e7b0cc66af2e0786bac7419f496851d81ef17e8b9a411174fabb3009d1c8,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1647617__180s.npz,8389fcfb6f373ebfab6a17457df3e95bf2529d8c123c771dd3f5918fc3673637,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,35,32,21,3,0.030037961533480484,success,2026-08-04,
focus_jamendo_1647617__300s,focus_jamendo_1647617,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1647617__300s.npz,1f7419d8882183834877f0ec0e5ad1febf709a32f3a6dbb11bcbcc12f018a5ab,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1647617__300s.npz,e13a0edfe6ba614b7a9cd5458ae101c7ef0fabc753e45070fea3ed6f20264cff,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,147,147,0,73,48,26,3,0.02559510390642572,success,2026-08-04,
focus_jamendo_1650016__180s,focus_jamendo_1650016,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1650016__180s.npz,977f2af1cab556f9fc1d9993bed28cb743dfa544d79accc22112d9efb5d6d006,features/modulation_tertile/180s/focus/validation/focus_jamendo_1650016__180s.npz,09c84a354b6ad0f5ccf54dda65052afa35df391a90ecc6791913bee212865f82,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,1,87,2,0.0886231421636694,success,2026-08-04,
focus_jamendo_1650016__300s,focus_jamendo_1650016,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1650016__300s.npz,3c4400ea5cac09441a354e28440f53655e8136472bcf32fa1a8171883f8c6a4e,features/modulation_tertile/300s/focus/validation/focus_jamendo_1650016__300s.npz,5915869bb9d97867250dd669aef42263e08a920c4df38da3073cee1f9d566a4e,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,0,2,146,2,0.08680552310943312,success,2026-08-04,
focus_jamendo_1667339__180s,focus_jamendo_1667339,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1667339__180s.npz,08303cd2643da793121c7a6c4575a77470b64e95c7f4548ace638715cc378ecd,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1667339__180s.npz,128b6f7e36be3d03aec0a25cfe4a639da011673c0e32298515ce3541923fe285,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,0,88,1,0.1349091112415408,success,2026-08-04,
focus_jamendo_1667339__300s,focus_jamendo_1667339,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1667339__300s.npz,68e67979e4a1e1f96e8b7dc181cbf845b4aa5563459cc55d8424d0ef8851515b,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1667339__300s.npz,45489763824e4837017e2c5cb1340de4bc560146b6fb3b8406d2e55d0b2c0589,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,132,132,0,3,2,127,3,0.12231506574153173,success,2026-08-04,
focus_jamendo_1668128__180s,focus_jamendo_1668128,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1668128__180s.npz,a47c9ba795ce11b8405d7ff3659fc93c29027d3bc51196a0999cdbeecae2335c,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1668128__180s.npz,4bf2728e3b99ac785c18a0aa87476f407d98e4a5546a558bcafc863caa3083f9,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,6,19,63,3,0.05955471101060539,success,2026-08-04,
focus_jamendo_1668128__300s,focus_jamendo_1668128,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1668128__300s.npz,77c461cf9ec1cf3b73ede9a8b25fadc1e19ea1ba576716ab136bae970f6aeb1b,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1668128__300s.npz,b26f8fe429210d5bde7941009683db46ce7dcabed52d58cdd4d81d81d3761520,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,122,122,0,8,24,90,3,0.06604781059991183,success,2026-08-04,
focus_jamendo_1669925__180s,focus_jamendo_1669925,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1669925__180s.npz,bb495f9412a31370ab0755da4847ac91596d74c66e6df6294a46526c31576e62,features/modulation_tertile/180s/focus/validation/focus_jamendo_1669925__180s.npz,33c5c2271d7e1a281fbfef14d9a94da6de74be154119a7a1a13b09b362d6205c,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,21,20,47,3,0.046315627281728666,success,2026-08-04,
focus_jamendo_1669925__300s,focus_jamendo_1669925,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1669925__300s.npz,b58a23bc03d8235489d5b968f172867b52241fcdd41702092c569dfaefda4f23,features/modulation_tertile/300s/focus/validation/focus_jamendo_1669925__300s.npz,30badbf987078fb282f67d3e4bb1bd89e39a44ede23fbc090bf0a2850630b19c,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,32,34,82,3,0.047477893123414106,success,2026-08-04,
focus_jamendo_1672165__180s,focus_jamendo_1672165,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1672165__180s.npz,f2d3062a9eb18cfbcfdedd281e2c0ac2941118efd7f443a7d431fb2a63ead378,features/modulation_tertile/180s/focus/holdout/focus_jamendo_1672165__180s.npz,1d897d07407666f5de47e89a588df6a906fc18b1e88fe342bb04f6141f4ec9aa,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,34,19,35,3,0.03451671823449942,success,2026-08-04,
focus_jamendo_1672165__300s,focus_jamendo_1672165,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1672165__300s.npz,4d03916558a95d6c670945aa82b5372ddae08ef8c8cbe3ac8c19e00d898710bd,features/modulation_tertile/300s/focus/holdout/focus_jamendo_1672165__300s.npz,c52ae241d0d6564d7ada1b73c820c2b9fea6c42b5447f53dc9e6732c6240721f,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,49,36,63,3,0.04009348232557386,success,2026-08-04,
focus_jamendo_1677808__180s,focus_jamendo_1677808,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1677808__180s.npz,ed60d99237a03651909b87a060745fcd89b4db0b69e7b9045466544834d3d80b,features/modulation_tertile/180s/focus/holdout/focus_jamendo_1677808__180s.npz,b087ca5216f97b23b6dd43b90acdb3115a40c798bfc49f0120333743c61824ef,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,54,25,9,3,0.019961909987500803,success,2026-08-04,
focus_jamendo_1677808__300s,focus_jamendo_1677808,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1677808__300s.npz,41d31c5b0d1df87f4f465cf269bcf4c3f172bb73dffd08b4619047dc5ec54dd7,features/modulation_tertile/300s/focus/holdout/focus_jamendo_1677808__300s.npz,4e29f648fa4d471af89692a2f341adfe919e6557cfb454762f04df413eba5935,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,92,92,0,60,23,9,3,0.01975338882584765,success,2026-08-04,
focus_jamendo_1677809__180s,focus_jamendo_1677809,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1677809__180s.npz,3da9abdac9b9254e43f7bd61aff49a89a07526ed942e02280f5ab8480453949c,features/modulation_tertile/180s/focus/holdout/focus_jamendo_1677809__180s.npz,1f9b43cb763d0e72b7862744eb32880e9b43cc9c2c19ce9bc7b12f43fa798b5a,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,29,35,24,3,0.03012654408257731,success,2026-08-04,
focus_jamendo_1677809__300s,focus_jamendo_1677809,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1677809__300s.npz,50143caed6060b0c66016ac1853ea60de8c2734c1e857b8d1e8940918bf714d7,features/modulation_tertile/300s/focus/holdout/focus_jamendo_1677809__300s.npz,86a71296ad16b12ca7fa518317790b927720be7ffd12fa22269059a9e7f2d93c,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,57,54,37,3,0.027681263625709107,success,2026-08-04,
focus_jamendo_1683418__180s,focus_jamendo_1683418,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1683418__180s.npz,7fe32c7bbf8f08a652d6f216ca41241bb15e86e90338460eb4d6c2311ddd93a4,features/modulation_tertile/180s/focus/holdout/focus_jamendo_1683418__180s.npz,a6ebbd35f99d4bac97872db18893eb8834498101109423139606f441184a17e9,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,41,39,8,3,0.025436711654720057,success,2026-08-04,
focus_jamendo_1683418__300s,focus_jamendo_1683418,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1683418__300s.npz,d3396b7d3e37a9e1baf3490846885ad800bb1bd81123ca432e7014c44d2703b5,features/modulation_tertile/300s/focus/holdout/focus_jamendo_1683418__300s.npz,fd2454fed9aaed023c814d4ec1f84b21e4cc2e0b0588e9fa8826a50b17f706e6,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,75,59,14,3,0.02474101459654321,success,2026-08-04,
focus_jamendo_1684978__180s,focus_jamendo_1684978,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1684978__180s.npz,d8b2358402a19286efe0b1a2264ec187cc3ef437a336b3d297bdd323b3cfb400,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1684978__180s.npz,297b4495ad0010c813767b0c905eb9d21ca4205942ff1d4c7f3aa833ef1da77c,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,0,88,1,0.15600671562788193,success,2026-08-04,
focus_jamendo_1684978__300s,focus_jamendo_1684978,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1684978__300s.npz,dc734fdf859973f8001cf7c39ad412e156814e420f5aadd5fb23ea1a8d322f52,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1684978__300s.npz,44c8d9bf7ac1272fcf2c26fa52a9e3d2f71a5b26999a285203728aa09e9bdf48,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,4,3,141,3,0.15266012809479435,success,2026-08-04,
focus_jamendo_1684979__180s,focus_jamendo_1684979,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1684979__180s.npz,619484c42395404a89c68c10ed146b546afc604b2457b410f86d932774a89a84,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1684979__180s.npz,e6d4a3adbe069779239b5cf75e81e735ad5ce2adc5d6808bb77acbc48ba601d1,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,68,68,0,0,0,68,1,0.12979146808629594,success,2026-08-04,
