segment_id,track_id,group,split,scale_seconds,view,state_count,state_coverage,retained_edge_ratio,feature_relative_path,feature_sha256,graph_relative_path,graph_sha256,persistence_relative_path,persistence_sha256,sensitivity_persistence_relative_path,sensitivity_persistence_sha256,sidecar_relative_path,config_sha256,sequence_length,valid_states,valid_transitions,self_transitions,self_transition_ratio,vertex_count,edge_count,edge_density,reciprocity,transition_entropy,path_entropy,path_entropy_normalized,directed_recurrence,directed_recurrence_unbiased,h0_betti_auc,h1_betti_auc,h0_betti_mean,h1_betti_mean,h0_betti_max,h1_betti_max,h0_interval_count,h1_interval_count,h0_observed_persistence,h1_observed_persistence,h0_censored_count,h1_censored_count,status,processed_at,error
classical_musopen_6288d37e8273__300s,classical_musopen_6288d37e8273,classical,discovery,300.0,modulation_smp_k10,10,0.6,0.15555555555555556,features/modulation_smp_prototype/300s/classical/discovery/classical_musopen_6288d37e8273__300s.npz,626cc67a0c7783537efb42165c30f3c23e7db83156fc70b709f9d767358eb0d5,graphs/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_6288d37e8273__300s.npz,48696af9f5512d7e37727810d959b6977cffb2fda47df53395386a8e3387d320,homology/persistence/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_6288d37e8273__300s.npz,239eb7a2071bb68c79baea148582b5ba895aef87a35df8df75c7e20f03e62d3e,homology/persistence_sensitivity/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_6288d37e8273__300s.npz,fcb8f6e8ed2c45b873c71e02c2a616825ace01ed687550d176e2ce40d8c140d9,homology/descriptors/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_6288d37e8273__300s.json,ff90587b0e92a4f6f3fe293ec26d93dc1c33aee021b92944af876db64ac16afc,61,61,60,23,0.38333333333333336,6,14,0.4666666666666667,0.7142857142857143,0.883122751158476,1.0642841971984616,0.5939883201270246,0.105,0.08983050847457627,1.8499999999999996,0.0,4.0,0.0,5,0,5,0,2.05,0.0,1,0,success,2026-08-05,
classical_musopen_631eca7e6359__180s,classical_musopen_631eca7e6359,classical,validation,180.0,modulation_smp_k10,10,0.3,0.06666666666666667,features/modulation_smp_prototype/180s/classical/validation/classical_musopen_631eca7e6359__180s.npz,c3c377c20b2c2a4ca0c60b415cea962088b7e3d10e9ea0b8b92709c5d58639a9,graphs/modulation_smp_prototype/k10/180s/classical/validation/classical_musopen_631eca7e6359__180s.npz,5b510dd6af1b20debe46ddd9d4edf900186e76875d4d201ca147444094c40388,homology/persistence/modulation_smp_prototype/k10/180s/classical/validation/classical_musopen_631eca7e6359__180s.npz,550ed84aedb433d8a646d28243e849611832f7c734c01434e5a8201b7f1f94a9,homology/persistence_sensitivity/modulation_smp_prototype/k10/180s/classical/validation/classical_musopen_631eca7e6359__180s.npz,a32f4ee85d398b397b4aca0664f98eb37cfda649bcea2bf45e44c357571491cb,homology/descriptors/modulation_smp_prototype/k10/180s/classical/validation/classical_musopen_631eca7e6359__180s.json,ff90587b0e92a4f6f3fe293ec26d93dc1c33aee021b92944af876db64ac16afc,88,88,87,40,0.45977011494252873,3,6,1.0,1.0,0.8509467712461555,0.9204085390976426,0.8377919568089754,0.17849121416303343,0.16893878642074311,0.6499999999999998,0.0,1.6666666666666667,0.0,3,0,3,0,0.7499999999999998,0.0,1,0,success,2026-08-05,
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,validation,300.0,modulation_smp_k10,10,0.4,0.08888888888888889,features/modulation_smp_prototype/300s/classical/validation/classical_musopen_631eca7e6359__300s.npz,9b7fde5d1d609e09695c5e00192dc833ecba560f4069946a89ab28c6da5d34a4,graphs/modulation_smp_prototype/k10/300s/classical/validation/classical_musopen_631eca7e6359__300s.npz,1a5ee962256eef3430b54832d53ab35320d750c73889ea9b796eb4fa36464cbc,homology/persistence/modulation_smp_prototype/k10/300s/classical/validation/classical_musopen_631eca7e6359__300s.npz,0255a96de94c171e80c1b6495e32449a91e0050ff4cc31d86c5026c865e86bbe,homology/persistence_sensitivity/modulation_smp_prototype/k10/300s/classical/validation/classical_musopen_631eca7e6359__300s.npz,76bf0150a3039479a3d24db9d76b9ee51079b9154cdab2a42ff0238b9d10b330,homology/descriptors/modulation_smp_prototype/k10/300s/classical/validation/classical_musopen_631eca7e6359__300s.json,ff90587b0e92a4f6f3fe293ec26d93dc1c33aee021b92944af876db64ac16afc,148,148,147,60,0.40816326530612246,4,8,0.6666666666666666,0.75,0.7820356520557886,0.9111807805254198,0.6572779967086791,0.18561710398445092,0.18003913894324852,0.8499999999999999,0.0,2.0,0.0,3,0,3,0,0.9499999999999998,0.0,1,0,success,2026-08-05,
classical_musopen_66e009cc7ce8__180s,classical_musopen_66e009cc7ce8,classical,validation,180.0,modulation_smp_k10,10,0.4,0.12222222222222222,features/modulation_smp_prototype/180s/classical/validation/classical_musopen_66e009cc7ce8__180s.npz,932edf2a5b8ac7dbe44377d25747cc1e9ba55ce64b05ca7dde2a5d1ba8c659a5,graphs/modulation_smp_prototype/k10/180s/classical/validation/classical_musopen_66e009cc7ce8__180s.npz,166a2e35eb6c9058cfc4f7a00bc699f21de499b5e434f0ff8a94a32fea4ebcec,homology/persistence/modulation_smp_prototype/k10/180s/classical/validation/classical_musopen_66e009cc7ce8__180s.npz,6ed07202b13b0a451a348bc0ea8ffd6420e24c0d59eed66b39497ea4f1b43c2d,homology/persistence_sensitivity/modulation_smp_prototype/k10/180s/classical/validation/classical_musopen_66e009cc7ce8__180s.npz,1791e381eb0652e19bd1597ef674dc6a73fa3efafb34434ace6acc8ad1b8c563,homology/descriptors/modulation_smp_prototype/k10/180s/classical/validation/classical_musopen_66e009cc7ce8__180s.json,ff90587b0e92a4f6f3fe293ec26d93dc1c33aee021b92944af876db64ac16afc,88,88,87,49,0.5632183908045977,4,11,0.9166666666666666,0.9090909090909091,0.8010086564528207,0.9621623979713285,0.6940534600415345,0.18694675650680406,0.17749264902432504,1.1499999999999997,0.0,2.6666666666666665,0.0,4,0,4,0,1.2999999999999998,0.0,1,0,success,2026-08-05,
classical_musopen_66e009cc7ce8__300s,classical_musopen_66e009cc7ce8,classical,validation,300.0,modulation_smp_k10,10,0.4,0.1111111111111111,features/modulation_smp_prototype/300s/classical/validation/classical_musopen_66e009cc7ce8__300s.npz,9af1e9a37fa98295cd540c10abe0cb563dd030728a6e2493babbd70fb271ad85,graphs/modulation_smp_prototype/k10/300s/classical/validation/classical_musopen_66e009cc7ce8__300s.npz,8edd61949f9d1e80101d3fd50a130d0fb8aa47dc9c01ddd32008a68499d9a4e2,homology/persistence/modulation_smp_prototype/k10/300s/classical/validation/classical_musopen_66e009cc7ce8__300s.npz,7f2896dd606ccd83938d5b1cf972ed93227c7c42df9295e00624cd82c884d0ef,homology/persistence_sensitivity/modulation_smp_prototype/k10/300s/classical/validation/classical_musopen_66e009cc7ce8__300s.npz,97bcc369a6166cc5d6b727ceaa32905f543e98d91f6a02081e65483e114baf55,homology/descriptors/modulation_smp_prototype/k10/300s/classical/validation/classical_musopen_66e009cc7ce8__300s.json,ff90587b0e92a4f6f3fe293ec26d93dc1c33aee021b92944af876db64ac16afc,148,148,147,66,0.4489795918367347,4,10,0.8333333333333334,0.8,0.8645029249656194,1.0861249167780596,0.7834735156108223,0.13461983432828914,0.12869257291957878,1.075,0.0,2.5,0.0,4,0,4,0,1.1999999999999997,0.0,1,0,success,2026-08-05,
classical_musopen_67f1921ea1d2__180s,classical_musopen_67f1921ea1d2,classical,discovery,180.0,modulation_smp_k10,10,0.4,0.08888888888888889,features/modulation_smp_prototype/180s/classical/discovery/classical_musopen_67f1921ea1d2__180s.npz,765a20b495382284ada3befab115a0c01e126bbfd61086cbe4597d620d73ec8a,graphs/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_67f1921ea1d2__180s.npz,c11f50b6f0d00c3a8ff0b0426032f638fd750d2f96e6babafc5f3b240c8fbef7,homology/persistence/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_67f1921ea1d2__180s.npz,654cfd328bd351e499396c9a7c758693f78690da59bff30c108ccaf7cc55af78,homology/persistence_sensitivity/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_67f1921ea1d2__180s.npz,9120ab73832e51c4935d07a63374f78d8b262319e5511ccb6cb5924d395b2951,homology/descriptors/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_67f1921ea1d2__180s.json,ff90587b0e92a4f6f3fe293ec26d93dc1c33aee021b92944af876db64ac16afc,52,52,51,22,0.43137254901960786,4,8,0.6666666666666666,0.75,0.8636092521009614,1.0169431757722178,0.7335694382762261,0.15417147251057287,0.13725490196078433,1.15,0.0,2.5,0.0,3,0,3,0,1.25,0.0,1,0,success,2026-08-05,
classical_musopen_67f1921ea1d2__300s,classical_musopen_67f1921ea1d2,classical,discovery,300.0,modulation_smp_k10,10,0.4,0.08888888888888889,features/modulation_smp_prototype/300s/classical/discovery/classical_musopen_67f1921ea1d2__300s.npz,765a20b495382284ada3befab115a0c01e126bbfd61086cbe4597d620d73ec8a,graphs/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_67f1921ea1d2__300s.npz,c11f50b6f0d00c3a8ff0b0426032f638fd750d2f96e6babafc5f3b240c8fbef7,homology/persistence/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_67f1921ea1d2__300s.npz,654cfd328bd351e499396c9a7c758693f78690da59bff30c108ccaf7cc55af78,homology/persistence_sensitivity/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_67f1921ea1d2__300s.npz,9120ab73832e51c4935d07a63374f78d8b262319e5511ccb6cb5924d395b2951,homology/descriptors/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_67f1921ea1d2__300s.json,ff90587b0e92a4f6f3fe293ec26d93dc1c33aee021b92944af876db64ac16afc,52,52,51,22,0.43137254901960786,4,8,0.6666666666666666,0.75,0.8636092521009614,1.0169431757722178,0.7335694382762261,0.15417147251057287,0.13725490196078433,1.15,0.0,2.5,0.0,3,0,3,0,1.25,0.0,1,0,success,2026-08-05,
classical_musopen_6911e41c184d__180s,classical_musopen_6911e41c184d,classical,discovery,180.0,modulation_smp_k10,10,0.4,0.06666666666666667,features/modulation_smp_prototype/180s/classical/discovery/classical_musopen_6911e41c184d__180s.npz,7e475f878b6059c9bff9276f23789a7f2444f3473c95c9efe73d2a0a98fa6ed1,graphs/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_6911e41c184d__180s.npz,ccca63dd8f9cbfe0729542a985f68137c11d4794ceb23f9b87e9c83dddd2fbc6,homology/persistence/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_6911e41c184d__180s.npz,fb443fd854fc5570844981ccfaa3450d28bc0e6e164335ff1e737655bc30959b,homology/persistence_sensitivity/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_6911e41c184d__180s.npz,9def4931bdfe7a81abce0cf4e721386cd4803d37e9314ec139511f428980772b,homology/descriptors/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_6911e41c184d__180s.json,ff90587b0e92a4f6f3fe293ec26d93dc1c33aee021b92944af876db64ac16afc,37,37,36,12,0.3333333333333333,4,6,0.5,0.6666666666666666,0.8927556780123701,0.8217249147063699,0.5927492297108932,0.17746913580246915,0.15396825396825398,0.44999999999999996,0.0,1.0,0.0,1,0,1,0,0.44999999999999996,0.0,1,0,success,2026-08-05,
classical_musopen_6911e41c184d__300s,classical_musopen_6911e41c184d,classical,discovery,300.0,modulation_smp_k10,10,0.4,0.06666666666666667,features/modulation_smp_prototype/300s/classical/discovery/classical_musopen_6911e41c184d__300s.npz,7e475f878b6059c9bff9276f23789a7f2444f3473c95c9efe73d2a0a98fa6ed1,graphs/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_6911e41c184d__300s.npz,ccca63dd8f9cbfe0729542a985f68137c11d4794ceb23f9b87e9c83dddd2fbc6,homology/persistence/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_6911e41c184d__300s.npz,fb443fd854fc5570844981ccfaa3450d28bc0e6e164335ff1e737655bc30959b,homology/persistence_sensitivity/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_6911e41c184d__300s.npz,9def4931bdfe7a81abce0cf4e721386cd4803d37e9314ec139511f428980772b,homology/descriptors/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_6911e41c184d__300s.json,ff90587b0e92a4f6f3fe293ec26d93dc1c33aee021b92944af876db64ac16afc,37,37,36,12,0.3333333333333333,4,6,0.5,0.6666666666666666,0.8927556780123701,0.8217249147063699,0.5927492297108932,0.17746913580246915,0.15396825396825398,0.44999999999999996,0.0,1.0,0.0,1,0,1,0,0.44999999999999996,0.0,1,0,success,2026-08-05,
classical_musopen_6c30622a4e97__180s,classical_musopen_6c30622a4e97,classical,discovery,180.0,modulation_smp_k10,10,0.6,0.17777777777777778,features/modulation_smp_prototype/180s/classical/discovery/classical_musopen_6c30622a4e97__180s.npz,c43c4cc06c2280a014de979af9c9fc811975d16cb4ce65eb38a69722515b2d28,graphs/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_6c30622a4e97__180s.npz,cc6012f638b000c7f02f3035daac3f5aa42dcd3ee6ad691bb554c383eb248ce9,homology/persistence/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_6c30622a4e97__180s.npz,2d8bb09de81b679d208ac7144cfe434b497beee3c0d74dd1acde79c453e010b0,homology/persistence_sensitivity/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_6c30622a4e97__180s.npz,b08af84fadb7a89dd4bc7a574d71230db13da76ef4e61dd79945d62046ac1219,homology/descriptors/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_6c30622a4e97__180s.json,ff90587b0e92a4f6f3fe293ec26d93dc1c33aee021b92944af876db64ac16afc,67,67,66,30,0.45454545454545453,6,16,0.5333333333333333,0.625,0.7917698563800079,1.0859471481210963,0.6060786432394052,0.13728191000918274,0.124009324009324,1.5,0.0,3.5,0.0,5,0,5,0,1.65,0.0,2,0,success,2026-08-05,
classical_musopen_6c30622a4e97__300s,classical_musopen_6c30622a4e97,classical,discovery,300.0,modulation_smp_k10,10,0.6,0.17777777777777778,features/modulation_smp_prototype/300s/classical/discovery/classical_musopen_6c30622a4e97__300s.npz,c43c4cc06c2280a014de979af9c9fc811975d16cb4ce65eb38a69722515b2d28,graphs/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_6c30622a4e97__300s.npz,cc6012f638b000c7f02f3035daac3f5aa42dcd3ee6ad691bb554c383eb248ce9,homology/persistence/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_6c30622a4e97__300s.npz,2d8bb09de81b679d208ac7144cfe434b497beee3c0d74dd1acde79c453e010b0,homology/persistence_sensitivity/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_6c30622a4e97__300s.npz,b08af84fadb7a89dd4bc7a574d71230db13da76ef4e61dd79945d62046ac1219,homology/descriptors/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_6c30622a4e97__300s.json,ff90587b0e92a4f6f3fe293ec26d93dc1c33aee021b92944af876db64ac16afc,67,67,66,30,0.45454545454545453,6,16,0.5333333333333333,0.625,0.7917698563800079,1.0859471481210963,0.6060786432394052,0.13728191000918274,0.124009324009324,1.5,0.0,3.5,0.0,5,0,5,0,1.65,0.0,2,0,success,2026-08-05,
classical_musopen_715f07ea34cd__180s,classical_musopen_715f07ea34cd,classical,holdout,180.0,modulation_smp_k10,10,0.5,0.17777777777777778,features/modulation_smp_prototype/180s/classical/holdout/classical_musopen_715f07ea34cd__180s.npz,0b6ad33db91ed5fd649497fe1d067e428d439921541c83ca566610623bdd34db,graphs/modulation_smp_prototype/k10/180s/classical/holdout/classical_musopen_715f07ea34cd__180s.npz,6e5b4fb4d9f39110db7931fdb127f9e45e4f97e2805d720517081bbd6e3819c4,homology/persistence/modulation_smp_prototype/k10/180s/classical/holdout/classical_musopen_715f07ea34cd__180s.npz,1e8e893d23c5c31f81a15437cbb61834ed65f86964089cd35a8422f80ad8d737,homology/persistence_sensitivity/modulation_smp_prototype/k10/180s/classical/holdout/classical_musopen_715f07ea34cd__180s.npz,c0d1fc869f7e095047b7c144e3083e8cfce9b234b71400e3c2b5491288db6135,homology/descriptors/modulation_smp_prototype/k10/180s/classical/holdout/classical_musopen_715f07ea34cd__180s.json,ff90587b0e92a4f6f3fe293ec26d93dc1c33aee021b92944af876db64ac16afc,88,88,87,41,0.47126436781609193,5,16,0.8,0.875,0.9052287683205965,1.2432234245800153,0.7724581451544004,0.08548024838155635,0.07484629778134189,1.9,0.0,4.166666666666667,0.0,5,0,5,0,2.05,0.0,2,0,success,2026-08-05,
classical_musopen_715f07ea34cd__300s,classical_musopen_715f07ea34cd,classical,holdout,300.0,modulation_smp_k10,10,0.5,0.17777777777777778,features/modulation_smp_prototype/300s/classical/holdout/classical_musopen_715f07ea34cd__300s.npz,5615a2d9cfe50e245f337728dda1f9bcc8e47ce7deb50b3f0292bc2d63f146a2,graphs/modulation_smp_prototype/k10/300s/classical/holdout/classical_musopen_715f07ea34cd__300s.npz,ba290f2539b68439d69f670795a17055239008970fe78e54af0c292ae6f8b08e,homology/persistence/modulation_smp_prototype/k10/300s/classical/holdout/classical_musopen_715f07ea34cd__300s.npz,a94d1a366fe38d421efc5b87b5369432a09c611f59efa3a01c30ac9bd296e9af,homology/persistence_sensitivity/modulation_smp_prototype/k10/300s/classical/holdout/classical_musopen_715f07ea34cd__300s.npz,d4a692eac72130368628e3e435c52dbfbf8d8e3ca25a5e782bc8d56186bb2b1c,homology/descriptors/modulation_smp_prototype/k10/300s/classical/holdout/classical_musopen_715f07ea34cd__300s.json,ff90587b0e92a4f6f3fe293ec26d93dc1c33aee021b92944af876db64ac16afc,148,148,147,77,0.5238095238095238,5,16,0.8,0.875,0.8294537929805146,1.1377269724678611,0.7069095139850238,0.12693784996991994,0.12095797222998789,1.9499999999999997,0.0,4.166666666666667,0.0,5,0,5,0,2.15,0.0,1,0,success,2026-08-05,
classical_musopen_738d2a0f7b4c__180s,classical_musopen_738d2a0f7b4c,classical,discovery,180.0,modulation_smp_k10,10,0.4,0.07777777777777778,features/modulation_smp_prototype/180s/classical/discovery/classical_musopen_738d2a0f7b4c__180s.npz,19bc1639a1692b0b6dd712d8b5a691d316a566632cf774fbe8f916de14fbce32,graphs/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_738d2a0f7b4c__180s.npz,ca61c9596ff34515b057cf83437b6e86ab28ffa7a49587fd4a74cd1794523c77,homology/persistence/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_738d2a0f7b4c__180s.npz,95da7501fb502c66ae3667ee27959a17c8a11d85894b2f78ea24b4327058e825,homology/persistence_sensitivity/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_738d2a0f7b4c__180s.npz,5fa887d0ebde9a6f848ea7eb53923501dead467386e51e6f7d2649c5a247836d,homology/descriptors/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_738d2a0f7b4c__180s.json,ff90587b0e92a4f6f3fe293ec26d93dc1c33aee021b92944af876db64ac16afc,45,45,44,20,0.45454545454545453,4,7,0.5833333333333334,0.8571428571428571,0.8502922801439425,0.917946810354199,0.6621586555489224,0.1787190082644628,0.15961945031712474,0.8499999999999999,0.0,1.8333333333333333,0.0,2,0,2,0,0.8999999999999999,0.0,1,0,success,2026-08-05,
classical_musopen_738d2a0f7b4c__300s,classical_musopen_738d2a0f7b4c,classical,discovery,300.0,modulation_smp_k10,10,0.4,0.07777777777777778,features/modulation_smp_prototype/300s/classical/discovery/classical_musopen_738d2a0f7b4c__300s.npz,19bc1639a1692b0b6dd712d8b5a691d316a566632cf774fbe8f916de14fbce32,graphs/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_738d2a0f7b4c__300s.npz,ca61c9596ff34515b057cf83437b6e86ab28ffa7a49587fd4a74cd1794523c77,homology/persistence/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_738d2a0f7b4c__300s.npz,95da7501fb502c66ae3667ee27959a17c8a11d85894b2f78ea24b4327058e825,homology/persistence_sensitivity/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_738d2a0f7b4c__300s.npz,5fa887d0ebde9a6f848ea7eb53923501dead467386e51e6f7d2649c5a247836d,homology/descriptors/modulation_smp_prototype/k10/300s/classical/discovery/classical_musopen_738d2a0f7b4c__300s.json,ff90587b0e92a4f6f3fe293ec26d93dc1c33aee021b92944af876db64ac16afc,45,45,44,20,0.45454545454545453,4,7,0.5833333333333334,0.8571428571428571,0.8502922801439425,0.917946810354199,0.6621586555489224,0.1787190082644628,0.15961945031712474,0.8499999999999999,0.0,1.8333333333333333,0.0,2,0,2,0,0.8999999999999999,0.0,1,0,success,2026-08-05,
classical_musopen_76480b1bf8fd__180s,classical_musopen_76480b1bf8fd,classical,discovery,180.0,modulation_smp_k10,10,0.6,0.15555555555555556,features/modulation_smp_prototype/180s/classical/discovery/classical_musopen_76480b1bf8fd__180s.npz,923c6c8023c79d2832617858d150fae7717d33dafa2510d326ca33813a31070e,graphs/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_76480b1bf8fd__180s.npz,02eff70208bd323e74b999477d0bf0dcfebbbaa2d5c2f8f72745594c50f1b37e,homology/persistence/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_76480b1bf8fd__180s.npz,b0dac13572ffe9bbd0214bb7a55a5fd4a141b1acef57bed92a60c2ce5c3a4fd2,homology/persistence_sensitivity/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_76480b1bf8fd__180s.npz,bdf24d3344faa6c88a06ec5cca096583404e8293fcacc4209f084a12b59ea998,homology/descriptors/modulation_smp_prototype/k10/180s/classical/discovery/classical_musopen_76480b1bf8fd__180s.json,ff90587b0e92a4f6f3fe293ec26d93dc1c33aee021b92944af876db64ac16afc,88,88,87,28,0.3218390804597701,6,14,0.4666666666666667,0.7142857142857143,0.9266607555662548,1.2541259710070964,0.6999410314529619,0.07913859162372837,0.06843090082865544,1.5499999999999998,0.0,3.3333333333333335,0.0,4,0,4,0,1.6999999999999997,0.0,1,0,success,2026-08-05,
